Unnamed: 0,PID,Year,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Num_trials,Num_class_types,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Voxel.numbers,Training.setsize,Accuracy.50.Median,Notes,More.Notes,Accuracy.50.original,Region.AAL.1
711,76,2016,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.48,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3.5mmx3.5mmx3.5mm,unsmooth,coregistered,Movement Correction,None,27,220.0,4.0,,"38, 39, 23; -38, 39, 23",,,,,,,,,,,2666,8,,,,0.48,Frontal_Mid_R;Frontal_Mid_L
712,76,2016,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.49,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3.5mmx3.5mmx3.5mm,unsmooth,coregistered,Movement Correction,None,27,220.0,4.0,,"-40, 4, 30;  44, 10, 34",,,,,,,,,,,515,8,,,,0.49,Precentral_L;Frontal_Inf_Oper_R
713,76,2016,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.53,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3.5mmx3.5mmx3.5mm,unsmooth,coregistered,Movement Correction,None,27,220.0,4.0,,"38, 39, 23; -38, 39, 23",,,,,,,,,,,2666,8,,,,0.53,Frontal_Mid_R;Frontal_Mid_L
714,76,2016,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.54,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3.5mmx3.5mmx3.5mm,unsmooth,coregistered,Movement Correction,None,27,220.0,4.0,,"-40, 4, 30;  44, 10, 34",,,,,,,,,,,515,8,,,,0.54,Precentral_L;Frontal_Inf_Oper_R
715,76,2016,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.55,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3.5mmx3.5mmx3.5mm,unsmooth,coregistered,Movement Correction,None,27,220.0,4.0,,"38, 39, 23; -38, 39, 23",,,,,,,,,,,2666,8,,,,0.55,Frontal_Mid_R;Frontal_Mid_L
716,76,2016,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.56,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3.5mmx3.5mmx3.5mm,unsmooth,coregistered,Movement Correction,None,27,220.0,4.0,,"38, 39, 23; -38, 39, 23",,,,,,,,,,,2666,8,,,,0.56,Frontal_Mid_R;Frontal_Mid_L
717,76,2016,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.6,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3.5mmx3.5mmx3.5mm,unsmooth,coregistered,Movement Correction,None,27,220.0,4.0,,"-40, 4, 30;  44, 10, 34",,,,,,,,,,,515,8,,,,0.6,Precentral_L;Frontal_Inf_Oper_R
718,76,2016,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.61,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3.5mmx3.5mmx3.5mm,unsmooth,coregistered,Movement Correction,None,27,220.0,4.0,,"-40, 4, 30;  44, 10, 34",,,,,,,,,,,515,8,,,,0.61,Precentral_L;Frontal_Inf_Oper_R
719,77,2016,Neural representation of object-specific attentional priority.,Perceptual,Figure 4,which grating the participants were attending too,0.56,,2,1,Searchlight Peak,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx4mm,unsmooth,coregistered,Movement Correction,None,13,,,,,,,,,,,,FEF,,,100,63,0.56,median of color map,,0.6, Precentral_L;Precentral_R
720,77,2016,Neural representation of object-specific attentional priority.,Perceptual,Figure 4,which grating the participants were attending too,0.56,,2,1,Searchlight Peak,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx4mm,unsmooth,coregistered,Movement Correction,None,13,,,,,,,"44,6",,,,,,,,100,63,0.56,,,0.6, Precentral_L;Frontal_Inf_Oper_L; Frontal_Inf_Oper_R;Precentral_R
721,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table1/Figure 2,different aspects of grasping,0.56,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,6,,,,,,,,NR,35,,,,0.56, Precentral_L;Precentral_R
722,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table1/Figure 2,different aspects of grasping,0.57,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,"44,45",,,,,,,,NR,35,,,,0.57, Frontal_Inf_Tri_R;Frontal_Inf_Oper_L;Frontal_Inf_Tri_L; Frontal_Inf_Oper_R
723,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table1/Figure 2,different aspects of grasping,0.58,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,"44,45",,,,,,,,NR,35,,,,0.58, Frontal_Inf_Tri_R;Frontal_Inf_Oper_L;Frontal_Inf_Tri_L; Frontal_Inf_Oper_R
724,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table1/Figure 2,different aspects of grasping,0.6,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,6,,,,,,,,NR,35,,,,0.6, Precentral_L;Precentral_R
725,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 2,different aspects of grasping,0.62,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,6,,,,,,,,NR,35,,,,0.62, Precentral_L;Precentral_R
726,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 2,different aspects of grasping,0.62,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,"44,45",,,,,,,,NR,35,,,,0.62, Frontal_Inf_Tri_R;Frontal_Inf_Oper_L;Frontal_Inf_Tri_L; Frontal_Inf_Oper_R
727,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 2,different aspects of grasping,0.63,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,"44,45",,,,,,,,NR,35,,,,0.63, Frontal_Inf_Tri_R;Frontal_Inf_Oper_L;Frontal_Inf_Tri_L; Frontal_Inf_Oper_R
728,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 3,different aspects of grasping,0.66,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,"44,45",,,,,,,,NR,35,,,,0.66, Frontal_Inf_Tri_R;Frontal_Inf_Oper_L;Frontal_Inf_Tri_L; Frontal_Inf_Oper_R
729,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 3,different aspects of grasping,0.68,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,"44,45",,,,,,,,NR,35,,,,0.68, Frontal_Inf_Tri_R;Frontal_Inf_Oper_L;Frontal_Inf_Tri_L; Frontal_Inf_Oper_R
730,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 2,different aspects of grasping,0.69,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,6,,,,,,,,NR,35,,,,0.69, Precentral_L;Precentral_R
731,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 3,different aspects of grasping,0.75,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,6,,,,,,,,NR,35,,,,0.75, Precentral_L;Precentral_R
732,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 3,different aspects of grasping,0.79,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,6,,,,,,,,NR,35,,,,0.79, Precentral_L;Precentral_R
733,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5c,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.44,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,,,,0.44,Frontal_Sup_L; Frontal_Sup_R
734,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5b,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.463,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,,,,0.463,Frontal_Sup_L; Frontal_Sup_R
735,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5b,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.5,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,,,,0.5,Frontal_Sup_L; Frontal_Sup_R
736,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5a,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.49,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,0.49,median across time bins,,0.5,Frontal_Sup_L; Frontal_Sup_R
737,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5a,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.5,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,0.5,,,0.51,Frontal_Sup_L; Frontal_Sup_R
738,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5a,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.5,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,0.5,,,0.52,Frontal_Sup_L; Frontal_Sup_R
739,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5a,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.51,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,0.51,,,0.52,Frontal_Sup_L; Frontal_Sup_R
740,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5b,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.52,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,,,,0.52,Frontal_Sup_L; Frontal_Sup_R
741,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5b,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.53,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,,,,0.53,Frontal_Sup_L; Frontal_Sup_R
742,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5b,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.535,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,,,,0.535,Frontal_Sup_L; Frontal_Sup_R
743,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5b,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.543,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,,,,0.543,Frontal_Sup_L; Frontal_Sup_R
744,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5c,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.46,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,,,,0.46,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
745,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5a,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.49,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,0.49,,,0.5,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
746,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5a,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.5,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,0.5,,,0.5,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
747,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5a,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.51,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,0.51,,,0.52,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
748,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5c,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.52,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,,,,0.52,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
749,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5b,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.528,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,,,,0.528,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
750,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5b,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.539,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,,,,0.539,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
751,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5a,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.53,,2,1,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,0.53,,,0.54,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
752,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5c,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.55,,2,1,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,,,,0.55,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
753,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5c,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.56,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,,,,0.56,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
754,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5b,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.632,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320.0,2.0,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,,,,0.632,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
755,80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.48,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"-35, 19, 3; 35, 19, 3",,,,,,,,,,AI/FO,111,22,,,,0.48,Insula_L;Insula_R
756,80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.49,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"0, 23, 39",,,,,,,,,,ACC,777,22,,,,0.49,Frontal_Sup_Medial_L
757,80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.5,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"-38, 26, 24; 38, 26, 24",,,,,,,,,,IFS,630,22,,,,0.5,Frontal_Inf_Tri_L;Frontal_Inf_Tri_R
758,80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.51,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"-38, 26, 24; 38, 26, 24",,,,,,,,,,IFS,630,22,,,,0.51,Frontal_Inf_Tri_L;Frontal_Inf_Tri_R
759,80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.51,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"-35, 19, 3; 35, 19, 3",,,,,,,,,,AI/FO,111,22,,,,0.51,Insula_L;Insula_R
760,80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.51,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"0, 23, 39",,,,,,,,,,ACC,777,22,,,,0.51,Frontal_Sup_Medial_L
761,80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.51,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"-38, 26, 24; 38, 26, 24",,,,,,,,,,IFS,630,22,,,,0.51,Frontal_Inf_Tri_L;Frontal_Inf_Tri_R
762,80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.51,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"0, 23, 39",,,,,,,,,,ACC,777,22,,,,0.51,Frontal_Sup_Medial_L
763,80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.52,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"-35, 19, 3; 35, 19, 3",,,,,,,,,,AI/FO,111,22,,,,0.52,Insula_L;Insula_R
764,80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.55,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"-35, 19, 3; 35, 19, 3",,,,,,,,,,AI/FO,111,22,,,,0.55,Insula_L;Insula_R
765,80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.55,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"0, 23, 39",,,,,,,,,,ACC,777,22,,,,0.55,Frontal_Sup_Medial_L
