PID,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Region.MD.1
31,Using fMRI to decode true thoughts independent of intention to conceal.,Rule,Figure 8,cross task prediction of whether subjects would answer the upcoming question with yes or no._,0.67,,2,1,ROI,Multi-Trial Multi-Time Point,GNB,0,7T,1x1x1,unsmooth,Native Space,Movement Correction,Normalized Temporally,7,,,,unkown,,,,,,left medial frontal gyrus,name similarity,left medial frontal gyrus,Outside_MD
31,Using fMRI to decode true thoughts independent of intention to conceal.,Rule,Table 1,whether subjects would answer the upcoming question with yes or no._,0.69,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,GNB,0,3T,1x1x1.3,unsmooth,Native Space,Movement Correction,None,7,,,,unkown,,,,,,left medial frontal gyrus,name similarity,left medial frontal gyrus,Outside_MD
31,Using fMRI to decode true thoughts independent of intention to conceal.,Rule,Table 1,whether subjects would answer the upcoming question with yes or no._,0.7,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,GNB,0,3T,1x1x1.3,unsmooth,Native Space,Movement Correction,None,7,,,,unkown,,,,,,right inferior frontal gyrus,name similarity,right inferior frontal gyrus,Insula_R
31,Using fMRI to decode true thoughts independent of intention to conceal.,Rule,Table 1,whether subjects would answer the upcoming question with yes or no._,0.72,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,GNB,0,3T,1x1x1.3,unsmooth,Native Space,Movement Correction,None,7,,,,unkown,,,,,,left middle frontal gyrus,name similarity,left middle frontal gyrus,MFG_L
31,Using fMRI to decode true thoughts independent of intention to conceal.,Rule,Table 1,whether subjects would answer the upcoming question with yes or no._,0.73,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,GNB,0,3T,1x1x1.3,unsmooth,Native Space,Movement Correction,None,7,,,,unkown,,,,,,left inferior frontal gyrus,name similarity,left inferior frontal gyrus,Insula_L
31,Using fMRI to decode true thoughts independent of intention to conceal.,Rule,Figure 8,cross task prediction of whether subjects would answer the upcoming question with yes or no._,0.75,,2,1,ROI,Multi-Trial Multi-Time Point,GNB,0,7T,1x1x1,unsmooth,Native Space,Movement Correction,Normalized Temporally,7,,,,unkown,,,,,,left middle frontal gyrus,name similarity,left middle frontal gyrus,MFG_L
31,Using fMRI to decode true thoughts independent of intention to conceal.,Rule,Figure 8,cross task prediction of whether subjects would answer the upcoming question with yes or no._,0.77,,2,1,ROI,Multi-Trial Multi-Time Point,GNB,0,7T,1x1x1,unsmooth,Native Space,Movement Correction,Normalized Temporally,7,,,,unkown,,,,,,left middle frontal gyrus,name similarity,left middle frontal gyrus,MFG_L
28,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Rule,Figure 4,Rule during difficult task,0.55,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,"35,19,3;-35,19,3",MNI,,,,,,,,coordinate transfer,AI/FO,Insula_L;Insula_R
28,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Rule,Figure 4,Rule during difficult task,0.58,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,"0,23,39",MNI,,,,,,,,coordinate transfer,ACC/pre-SMA,ACC
28,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Rule,Figure 4,Rule during easy task,0.59,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,"35,19,3;-35,19,3",MNI,,,,,,,,coordinate transfer,AI/FO,Insula_L;Insula_R
28,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Rule,Figure 4,Rule during difficult task,0.6,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,"38,26,24;-38,26,24",MNI,,,,,,,,coordinate transfer,IFS,MFG_L;MFG_R
28,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Rule,Figure 4,Rule during easy task,0.64,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,"0,23,39",MNI,,,,,,,,coordinate transfer,ACC/pre-SMA,ACC
28,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Rule,Figure 4,Rule during easy task,0.64,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,"38,26,24;-38,26,24",MNI,,,,,,,,coordinate transfer,IFS,MFG_L;MFG_R
27,Human anterior prefrontal cortex encodes the what and when of future intentions,Rule,Figure 4,what upcoming task subjects intended to do,0.55,,2,0,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,7T,1mmx1mmx1mm,unsmooth,Native Space,Movement Correction,None,11,,"3,58,39",MNI,,,,,,,,coordinate transfer,dorsomedial aPFC,Outside_MD
27,Human anterior prefrontal cortex encodes the what and when of future intentions,Rule,Figure 4,what upcoming task subjects intended to do,0.58,,2,0,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,7T,1mmx1mmx1mm,unsmooth,Native Space,Movement Correction,None,11,,"-39, 54, 3",MNI,,,,,,,,coordinate transfer,left ventral aPFC,Outside_MD
27,Human anterior prefrontal cortex encodes the what and when of future intentions,Rule,Figure 4,what upcoming task subjects intended to do,0.63,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,7T,1mmx1mmx1mm,unsmooth,Native Space,Movement Correction,None,11,,"3,58,39",MNI,,,,,,,,coordinate transfer,dorsomedial aPFC,Outside_MD
27,Human anterior prefrontal cortex encodes the what and when of future intentions,Rule,Figure 4,what upcoming task subjects intended to do,0.67,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,7T,1mmx1mmx1mm,unsmooth,Native Space,Movement Correction,None,11,,"-39, 54, 3",MNI,,,,,,,,coordinate transfer,left ventral aPFC,Outside_MD
26,Tracking the Unconscious Generation of Free Decisions Using UItra-High Field fMRI,Rule,Figure 3,whether subjects intended to press one of two buttons,0.57,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,7T,1mmx1mmx1mm,unsmooth,Native Space,Movement Correction,None,11,,"-23,59,-9",MNI,,,,,,,,coordinate transfer,left frontopolar cortex,Outside_MD
25,Cortical Mechanisms of Cognitive Control for Shifting Attention in Vision and Working Memory,Rule,Figure 6,whether subjects performed a spatial attention shift vs WM counter shift Perceptualor mnemonic attention shifts,0.56,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,6,,,,unkown,,,,,,Superior frontal sulcus,name similarity,Superior frontal sulcus,Outside_MD
24,Unconscious determiNAts of free decisions in the human brain.,Rule,Figure 2,whether subjects would spontaneously choose to press left or right,0.56,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,"0,60,-3",MNI,,,,,,,,coordinate transfer,Medial frontopolar cortex,Outside_MD
24,Unconscious determiNAts of free decisions in the human brain.,Rule,Figure 2,whether subjects would spontaneously choose to press left or right,0.6,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,"30,66,12",MNI,,,,,,,,coordinate transfer,Lateral frontopolar cortex,Outside_MD
22,Network structure and dynamics of the mental workspace,Rule,Figure 3,manipulating parts vs whole object,0.492,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.5mm,smoothed,Native Space,Movement Correction,None,15,,,,unkown,,,,,,FO,name similarity,FO,Insula_R; Insula_L
22,Network structure and dynamics of the mental workspace,Rule,Figure 3,manipulating parts vs whole object,0.506,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.5mm,smoothed,Native Space,Movement Correction,None,15,,,,unkown,,,,,,MFC,name similarity,MFC, MFG_L;MFG_R
22,Network structure and dynamics of the mental workspace,Rule,Figure 3,manipulating parts vs whole object,0.515,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.5mm,smoothed,Native Space,Movement Correction,None,15,,,,unkown,,,,,,SEF,name similarity,SEF,Outside_MD
22,Network structure and dynamics of the mental workspace,Rule,Figure 3,maintaining parts vs whole object,0.537,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.5mm,smoothed,Native Space,Movement Correction,None,15,,,,unkown,,,,,,FO,name similarity,FO,Insula_R; Insula_L
22,Network structure and dynamics of the mental workspace,Rule,Figure 3,maintaining parts vs whole object,0.558,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.5mm,smoothed,Native Space,Movement Correction,None,15,,,,unkown,,,,,,SEF,name similarity,SEF,Outside_MD
22,Network structure and dynamics of the mental workspace,Rule,Figure 3,maintaining parts vs whole object,0.557,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.5mm,smoothed,Native Space,Movement Correction,None,15,,,,unkown,,,,,,MFC,name similarity,MFC, MFG_L;MFG_R
22,Network structure and dynamics of the mental workspace,Rule,Figure 3,manipulating parts vs whole object,0.558,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.5mm,smoothed,Native Space,Movement Correction,None,15,,,,unkown,,,,,,DLPFC,name similarity,DLPFC,MFG_L; MFG_R
22,Network structure and dynamics of the mental workspace,Rule,Figure 3,manipulating parts vs whole object,0.56,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.5mm,smoothed,Native Space,Movement Correction,None,15,,,,unkown,,,,,,FEF,name similarity,FEF,Outside_MD
22,Network structure and dynamics of the mental workspace,Rule,Figure 3,maintaining parts vs whole object,0.578,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.5mm,smoothed,Native Space,Movement Correction,None,15,,,,unkown,,,,,,FEF,name similarity,FEF,Outside_MD
22,Network structure and dynamics of the mental workspace,Rule,Figure 3,maintaining parts vs whole object,0.623,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.5mm,smoothed,Native Space,Movement Correction,None,15,,,,unkown,,,,,,DLPFC,name similarity,DLPFC,MFG_L; MFG_R
21,Compositionality of Rule representations in human prefrontal cortex.,Rule,Text,Simple Rule identity from compound Rules,0.55,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3.75mm,unsmooth,Native Space,Movement Correction,None,13,,,,BA,46,,,,,,atlas comparison,right lateral inferior frontal cortex,MFG_R
21,Compositionality of Rule representations in human prefrontal cortex.,Rule,Text,Compound Rule identity from simple Rules,0.56,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3.75mm,unsmooth,Native Space,Movement Correction,None,13,,"42,53,1",MNI,,,,,,,,coordinate transfer,"right lateral inferior frontal cortex BA 47, 46",Outside_MD
21,Compositionality of Rule representations in human prefrontal cortex.,Rule,Text,which compound Rule subjects were using tested across cues,0.57,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3.75mm,unsmooth,Native Space,Movement Correction,None,13,,"48,50,4",MNI,,,,,,,,coordinate transfer,right inferior frontal lobe BA 47,Outside_MD
20,Distributed representations of Rule identity and Rule order in human frontal cortex and striatum.,Rule,Table 2,which part of the Response mapping the subjects responded to first,0.554,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3.75mm,unsmooth,Native Space,Movement Correction,None,14,,"33,-28,40",MNI,,,,,,,,coordinate transfer,precentral gyrus premotor,Outside_MD
20,Distributed representations of Rule identity and Rule order in human frontal cortex and striatum.,Rule,Table 2,which mapping subjects used to respond to a detection task of furniture or transport objects,0.576,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3.75mm,unsmooth,Native Space,Movement Correction,None,14,,"30,18,62",MNI,,,,,,,,coordinate transfer,right superior frontal lobe,Outside_MD
20,Distributed representations of Rule identity and Rule order in human frontal cortex and striatum.,Rule,Table 2,which mapping subjects used to respond to a detection task of furniture or transport objects,0.628,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3.75mm,unsmooth,Native Space,Movement Correction,None,14,,"44,36,-4",MNI,,,,,,,,coordinate transfer,inferior frontal gyrus,Outside_MD
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 3,classified complex Rule during simple Rule task,0.52,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-48,-7,38;50,1,31","-48,-9,41;51,-1,34",Talairach,,,,,,,,coordinate transfer,PMv,Outside_MD;Outside_MD
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,figure 6,within-category Rule,0.53,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-36,-11,53","-36,-14,57",Talairach,,,,,,,,coordinate transfer,PMd,Outside_MD
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,figure 6,within-category Rule,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-48,-7,38;50,1,31","-48,-9,41;51,-1,34",Talairach,,,,,,,,coordinate transfer,PMv,Outside_MD;Outside_MD
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 3,classified complex Rule during simple Rule task,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-37,32,30;38,28,26","-37,31,34;38,27,30",Talairach,,,,,,,,coordinate transfer,DLPFC,Outside_MD;MFG_L
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 5,classified other simple Rule during simple Rule task,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-37,32,30;38,28,26","-37,31,34;38,27,30",Talairach,,,,,,,,coordinate transfer,DLPFC,Outside_MD;MFG_L
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 3,classified complex Rule during simple Rule task,0.55,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-36,-11,53","-36,-14,57",Talairach,,,,,,,,coordinate transfer,PMd,Outside_MD
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,figure 6,within-category Rule,0.54,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-37,32,30;38,28,26","-37,31,34;38,27,30",Talairach,,,,,,,,coordinate transfer,DLPFC,Outside_MD;MFG_L
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,figure 6,between-category Rules,0.56,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-37,32,30;38,28,26","-37,31,34;38,27,30",Talairach,,,,,,,,coordinate transfer,DLPFC,Outside_MD;MFG_L
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 5,classified complex Rule during complex Rule task,0.58,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-36,-11,53","-36,-14,57",Talairach,,,,,,,,coordinate transfer,PMd,Outside_MD
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 5,classified complex Rule during complex Rule task,0.58,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-48,-7,38;50,1,31","-48,-9,41;51,-1,34",Talairach,,,,,,,,coordinate transfer,PMv,Outside_MD;Outside_MD
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 5,classified other simple Rule during simple Rule task,0.58,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-48,-7,38;50,1,31","-48,-9,41;51,-1,34",Talairach,,,,,,,,coordinate transfer,PMv,Outside_MD;Outside_MD
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 3,classified simple Rule during complex Rule task,0.6,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-37,32,30;38,28,26","-37,31,34;38,27,30",Talairach,,,,,,,,coordinate transfer,DLPFC,Outside_MD;MFG_L
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 5,classified complex Rule during complex Rule task,0.6,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-37,32,30;38,28,26","-37,31,34;38,27,30",Talairach,,,,,,,,coordinate transfer,DLPFC,Outside_MD;MFG_L
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 5,classified other simple Rule during simple Rule task,0.61,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-36,-11,53","-36,-14,57",Talairach,,,,,,,,coordinate transfer,PMd,Outside_MD
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,figure 6,between-category,0.61,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-48,-7,38;50,1,31","-48,-9,41;51,-1,34",Talairach,,,,,,,,coordinate transfer,PMv,Outside_MD;Outside_MD
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,figure 6,between-category,0.62,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-36,-11,53","-36,-14,57",Talairach,,,,,,,,coordinate transfer,PMd,Outside_MD
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 3,classified simple Rule during complex Rule task,0.64,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-36,-11,53","-36,-14,57",Talairach,,,,,,,,coordinate transfer,PMd,Outside_MD
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 3,classified simple Rule during simple Rule task,0.65,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-37,32,30;38,28,26","-37,31,34;38,27,30",Talairach,,,,,,,,coordinate transfer,DLPFC,Outside_MD;MFG_L
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 5,classified other simple Rule during complex Rule task,0.66,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-37,32,30;38,28,26","-37,31,34;38,27,30",Talairach,,,,,,,,coordinate transfer,DLPFC,Outside_MD;MFG_L
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 3,classified simple Rule during complex Rule task,0.68,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-48,-7,38;50,1,31","-48,-9,41;51,-1,34",Talairach,,,,,,,,coordinate transfer,PMv,Outside_MD;Outside_MD
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 3,classified simple Rule during simple Rule task,0.71,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-36,-11,53","-36,-14,57",Talairach,,,,,,,,coordinate transfer,PMd,Outside_MD
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 3,classified simple Rule during simple Rule task,0.71,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-48,-7,38;50,1,31","-48,-9,41;51,-1,34",Talairach,,,,,,,,coordinate transfer,PMv,Outside_MD;Outside_MD
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 5,classified other simple Rule during complex Rule task,0.71,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-48,-7,38;50,1,31","-48,-9,41;51,-1,34",Talairach,,,,,,,,coordinate transfer,PMv,Outside_MD;Outside_MD
18,Flexible Coding for Categorical Decisions in the Human Brain,Rule,Figure 5,classified other simple Rule during complex Rule task,0.74,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2.5mmx2.5mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,6,"-36,-11,53","-36,-14,57",Talairach,,,,,,,,coordinate transfer,PMd,Outside_MD
12,Training Improves Multitasking Performance by Increasing the Speed of Information Processing in Human Prefrontal Cortex,Rule,Figure 4,task auditory/vocal or visualmanual,0.56,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,1.8mmx1.8mmx3.5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,7,"-43,8,29","-43,7,32",Talairach,,,,,,,,coordinate transfer,IFJ L,IFGop_R
12,Training Improves Multitasking Performance by Increasing the Speed of Information Processing in Human Prefrontal Cortex,Rule,Figure 4,task auditory/vocal or visualmanual,0.58,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,1.8mmx1.8mmx3.5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,7,"-43,8,29","-43,7,32",Talairach,,,,,,,,coordinate transfer,IFJ L,IFGop_R
12,Training Improves Multitasking Performance by Increasing the Speed of Information Processing in Human Prefrontal Cortex,Rule,Figure 4 and text,task auditory/vocal or visualmanual,0.622,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,1.8mmx1.8mmx3.5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,7,"-43,8,29","-43,7,32",Talairach,,,,,,,,coordinate transfer,IFJ L,IFGop_R
9,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.45,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,,"48,24,45",MNI,,,,,,,,coordinate transfer,RMFG right middle frontal gyrus,Outside_MD
9,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.47,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,,"3,42,15",MNI,,,,,,,,coordinate transfer,MPFCa anterior medial prefrontal cortex,Outside_MD
9,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.49,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,,"-39,9,9",MNI,,,,,,,,coordinate transfer,LFO left frontal operculum,Outside_MD
9,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.52,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,,"-2,36,12",MNI,,,,,,,,coordinate transfer,LIFS left inferior frontal sulcus,Outside_MD
9,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.52,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,,"-36,54,12",MNI,,,,,,,,coordinate transfer,LLFPC left lateral frontopolar cortex,MFGorb_R
9,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.53,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,,"11,32,38",MNI,,,,,,,,coordinate transfer,MPFCp posterior medial prefrontal cortex,Outside_MD
9,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.62,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,,"-36,54,12",MNI,,,,,,,,coordinate transfer,LLFPC left lateral frontopolar cortex,MFGorb_R
9,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.65,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,,"-2,36,12",MNI,,,,,,,,coordinate transfer,LIFS left inferior frontal sulcus,Outside_MD
9,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.65,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,,"48,24,45",MNI,,,,,,,,coordinate transfer,RMFG right middle frontal gyrus,Outside_MD
9,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.66,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,,"-39,9,9",MNI,,,,,,,,coordinate transfer,LFO left frontal operculum,Outside_MD
9,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,Intention to perform addition or subtraction,0.71,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,,"3,42,15",MNI,,,,,,,,coordinate transfer,MPFCa anterior medial prefrontal cortex,Outside_MD
9,Reading Hidden Intentions in the Human Brain,Rule,Figure 2,performing either addition or subtraction,0.72,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx1.5mm,unsmooth,coregistered,Movement Correction,None,8,,"11,32,38",MNI,,,,,,,,coordinate transfer,MPFCp posterior medial prefrontal cortex,Outside_MD
