,PID,Year,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Num_trials,Num_class_types,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Voxel.numbers,Training.setsize,Accuracy.50.Median,Notes,More.Notes,Accuracy.50.original
679,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.53,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"-2,31,24",MNI,,,,,,,,,lACC,83,6,,,,0.53
680,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.53,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"2,32,24",MNI,,,,,,,,,rACC,139,6,,,,0.53
681,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.55,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"-34,18,2",MNI,,,,,,,,,lAI,88,6,,,,0.55
682,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.55,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"41,21,38",MNI,,,,,,,,,rDLPFC (MFG),755,6,,,,0.55
683,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.57,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"21,43,10",MNI,,,Frontal_Inf_Tri_R,,,,,,rAPFC,62,6,,,,0.57
684,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.57,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"43,7,32",MNI,,,,,,,,,rIFJ (IFGop),121,6,,,,0.57
685,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.59,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"-41,21,38",MNI,,,,,,,,,lDLPFC,502,6,,,,0.59
686,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.6,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"-43,7,32",MNI,,,,,,,,,lIFJ,79,6,,,,0.6
687,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.65,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"34,18,2",MNI,,,,,,,,,rAI,85,6,,,,0.65
688,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.68,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"-21,43,-10",MNI,,,Frontal_Inf_Tri_L,,,,,,lAPFC,66,6,,,,0.68
689,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.69,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"2,32,24",MNI,,,,,,,,,rACC,139,6,,,,0.69
690,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.69,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"21,43,10",MNI,,,Frontal_Inf_Tri_R,,,,,,rAPFC,62,6,,,,0.69
691,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.72,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"-2,31,24",MNI,,,,,,,,,lACC,83,6,,,,0.72
692,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.73,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"-34,18,2",MNI,,,,,,,,,lAI,88,6,,,,0.73
693,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.78,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"-41,21,38",MNI,,,,,,,,,lDLPFC,502,6,,,,0.78
694,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.78,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"41,21,38",MNI,,,,,,,,,rDLPFC,755,6,,,,0.78
695,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.82,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"43,7,32",MNI,,,,,,,,,rIFJ,121,6,,,,0.82
696,70,2016,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.88,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,288,6,,"-43,7,32",MNI,,,,,,,,,lIFJ,79,6,,,,0.88
697,71,2016,The involvement of the fronto-parietal brain network in oculomotor sequence learning using fMRI,Response,Figure 5,"decode which type of eye-movement sequence the participants used, either reactive or predictive. Could the participant predict vs not predict the sequence to follow the target. ",0.72,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.8mmx1.8mmx4mm,unsmooth,coregistered,Movement Correction,None,13,,,,"-46,22,33",Talairach,,9,,,,,,,lBA9 L,26,75,,,,0.72
698,71,2016,The involvement of the fronto-parietal brain network in oculomotor sequence learning using fMRI,Response,Figure 5,"decode which type of eye-movement sequence the participants used, either reactive or predictive. Could the participant predict vs not predict the sequence to follow the target. ",0.72,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.8mmx1.8mmx4mm,unsmooth,coregistered,Movement Correction,None,13,,,,"-31,7,48",Talairach,,8,,,,,,,lBA8 L,26,75,,,,0.72
699,71,2016,The involvement of the fronto-parietal brain network in oculomotor sequence learning using fMRI,Response,Figure 5,"decode which type of eye-movement sequence the participants used, either reactive or predictive. Could the participant predict vs not predict the sequence to follow the target. ",0.84,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.8mmx1.8mmx4mm,unsmooth,coregistered,Movement Correction,None,13,,,,"32,33,30",Talairach,,9,,,,,,,rBA9 R,26,75,,,,0.84
700,71,2016,The involvement of the fronto-parietal brain network in oculomotor sequence learning using fMRI,Response,Figure 5,"decode which type of eye-movement sequence the participants used, either reactive or predictive. Could the participant predict vs not predict the sequence to follow the target. ",0.86,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.8mmx1.8mmx4mm,unsmooth,coregistered,Movement Correction,None,13,,,,"29,-1,34",Talairach,,8,,,,,,,rBA8 R,26,75,,,,0.86
701,72,2016,Multiple neural representations of elementary logical connectives,Rule,Figure 2 c,"decode which logical rule used (AND, IF, OR)",0.55,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3.75mm,unsmooth,coregistered,Movement Correction,None,35,360,4,,,,,44,,,,,,,BA44,269,10,0.55,median across gray time window,,0.56
702,73,2016,"Awake, Offline Processing during Associative Learning",Rule,Figure 4 (blue bar only),For this purpose we trained a linear support vector machine (SVM) to discriminate between neural activity during the distractor-condition vocabulary tasks (when offline processing should be occurring) and neural activity during the independent vocabulary tasks (when offline processing should not be occurring).,0.52,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,41,,,,"-51, 8, 37",MNI,,9,,,,,,,,500,88,,,,0.52
703,74,2016,Similar coding of freely chosen and externally cued intentions in a fronto-parietal network,Rule,Figure 2,We then trained a first SVC to discriminate between addition and subtraction trials. Cross-classification across freely chosen and instructed,0.53,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,35,240,4,,,,,"44,45,47",,,,,,,,,8,,,,0.53
704,74,2016,Similar coding of freely chosen and externally cued intentions in a fronto-parietal network,Rule,Figure 2,We then trained a first SVC to discriminate between addition and subtraction trials. Cross-classification across freely chosen and instructed,0.54,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,35,240,4,,"3,42,15; 11,32,38",,,,,,,,,,,,8,,,,0.54
705,74,2016,Similar coding of freely chosen and externally cued intentions in a fronto-parietal network,Rule,Figure 2,We then trained a first SVC to discriminate between addition and subtraction trials. Cross-classification across freely chosen and instructed,0.54,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,35,240,4,,,,,,Precentral_R; Precentral_L,,,,,,,,8,,,,0.54
706,74,2016,Similar coding of freely chosen and externally cued intentions in a fronto-parietal network,Rule,Figure 2,We then trained a first SVC to discriminate between addition and subtraction trials. ,0.58,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,35,240,4,,,,,"44,45,47",,,,,,,,,8,,,,0.58
707,74,2016,Similar coding of freely chosen and externally cued intentions in a fronto-parietal network,Rule,Figure 2,We then trained a first SVC to discriminate between addition and subtraction trials. ,0.58,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,35,240,4,,,,,,Precentral_R; Precentral_L,,,,,,,,8,,,,0.58
708,74,2016,Similar coding of freely chosen and externally cued intentions in a fronto-parietal network,Rule,Figure 2,We then trained a first SVC to discriminate between addition and subtraction trials. ,0.59,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,35,240,4,,"3,42,15; 11,32,38",,,,,,,,,,,,8,,,,0.59
709,75,2016,A Brain System for Auditory Working Memory,Perceptual,Figure 6,We used a linear support vector machine (SVM) classifier to determine whether patterns of activity from different brain areas could be decoded when participants held a low or high tone in WM.  inferior frontal gyrus distinguishedthe tone that was maintained in memory,0.49,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2mmx2mmx2mm,unsmooth,coregistered,Movement Correction,None,17,,,,,,,"44,45",,,,,,,,,72,,,,0.49
710,75,2016,A Brain System for Auditory Working Memory,Perceptual,Figure 6,We used a linear support vector machine (SVM) classifier to determine whether patterns of activity from different brain areas could be decoded when participants held a low or high tone in WM.  inferior frontal gyrus distinguishedthe tone that was maintained in memory,0.54,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,2mmx2mmx2mm,unsmooth,coregistered,Movement Correction,None,17,,,,,,,"44,45",,,,,,,,,72,,,,0.54
711,76,2016,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.48,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3.5mmx3.5mmx3.5mm,unsmooth,coregistered,Movement Correction,None,27,220,4,,"38, 39, 23; -38, 39, 23",,,,,,,,,,,2666,8,,,,0.48
712,76,2016,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.49,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3.5mmx3.5mmx3.5mm,unsmooth,coregistered,Movement Correction,None,27,220,4,,"-40, 4, 30;  44, 10, 34",,,,,,,,,,,515,8,,,,0.49
713,76,2016,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.53,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3.5mmx3.5mmx3.5mm,unsmooth,coregistered,Movement Correction,None,27,220,4,,"38, 39, 23; -38, 39, 23",,,,,,,,,,,2666,8,,,,0.53
714,76,2016,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.54,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3.5mmx3.5mmx3.5mm,unsmooth,coregistered,Movement Correction,None,27,220,4,,"-40, 4, 30;  44, 10, 34",,,,,,,,,,,515,8,,,,0.54
715,76,2016,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.55,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3.5mmx3.5mmx3.5mm,unsmooth,coregistered,Movement Correction,None,27,220,4,,"38, 39, 23; -38, 39, 23",,,,,,,,,,,2666,8,,,,0.55
716,76,2016,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.56,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3.5mmx3.5mmx3.5mm,unsmooth,coregistered,Movement Correction,None,27,220,4,,"38, 39, 23; -38, 39, 23",,,,,,,,,,,2666,8,,,,0.56
717,76,2016,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.6,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3.5mmx3.5mmx3.5mm,unsmooth,coregistered,Movement Correction,None,27,220,4,,"-40, 4, 30;  44, 10, 34",,,,,,,,,,,515,8,,,,0.6
718,76,2016,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.61,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3.5mmx3.5mmx3.5mm,unsmooth,coregistered,Movement Correction,None,27,220,4,,"-40, 4, 30;  44, 10, 34",,,,,,,,,,,515,8,,,,0.61
719,77,2016,Neural representation of object-specific attentional priority.,Perceptual,Figure 4,which grating the participants were attending too,0.56,,2,1,Searchlight Peak,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx4mm,unsmooth,coregistered,Movement Correction,None,13,,,,,,,,,,,,FEF,,,100,63,0.56,median of color map,,0.6
720,77,2016,Neural representation of object-specific attentional priority.,Perceptual,Figure 4,which grating the participants were attending too,0.56,,2,1,Searchlight Peak,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx4mm,unsmooth,coregistered,Movement Correction,None,13,,,,,,,"44,6",,,,,,,,100,63,0.56,,,0.6
721,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table1/Figure 2,different aspects of grasping,0.56,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,6,,,,,,,,,35,,,,0.56
722,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table1/Figure 2,different aspects of grasping,0.57,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,"44,45",,,,,,,,,35,,,,0.57
723,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table1/Figure 2,different aspects of grasping,0.58,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,"44,45",,,,,,,,,35,,,,0.58
724,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table1/Figure 2,different aspects of grasping,0.6,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,6,,,,,,,,,35,,,,0.6
725,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 2,different aspects of grasping,0.62,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,6,,,,,,,,,35,,,,0.62
726,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 2,different aspects of grasping,0.62,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,"44,45",,,,,,,,,35,,,,0.62
727,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 2,different aspects of grasping,0.63,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,"44,45",,,,,,,,,35,,,,0.63
728,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 3,different aspects of grasping,0.66,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,"44,45",,,,,,,,,35,,,,0.66
729,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 3,different aspects of grasping,0.68,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,"44,45",,,,,,,,,35,,,,0.68
730,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 2,different aspects of grasping,0.69,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,6,,,,,,,,,35,,,,0.69
731,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 3,different aspects of grasping,0.75,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,6,,,,,,,,,35,,,,0.75
732,78,2015,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 3,different aspects of grasping,0.79,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.3mmx3.3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,,,6,,,,,,,,,35,,,,0.79
733,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5c,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.44,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,,,,0.44
734,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5b,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.463,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,,,,0.463
735,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5b,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.5,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,,,,0.5
736,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5a,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.49,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,0.49,median across time bins,,0.5
737,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5a,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.5,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,0.5,,,0.51
738,79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5a,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.5,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,0.5,,,0.52
